x, y, z, sig1, sig2, sig3, S1-x, S1-y, S1-z, S2-x, S2-y, S2-z, S3-x, S3-y, S3-z, sxx, sxy, sxz, syy, syz, szz
1627.55 2724.41 692.951 -8.13658e+06 -5.20735e+06 -445795 -0.623975 -0.283255 0.7283 -0.558305 0.813693 -0.161864 -0.546764 -0.507612 -0.665867 -4.92436e+06 803816 3.06471e+06 -4.21546e+06 2.2137e+06 -4.64991e+06
1677.57 2724.32 668.047 -3.85696e+07 -3.27313e+07 -2.6127e+07 0.0175552 0.993618 -0.111422 0.737353 -0.0881302 -0.669734 -0.67528 -0.0704003 -0.734194 -2.97215e+07 212127 3.28573e+06 -3.84626e+07 987731 -2.92438e+07
1727.63 2724.28 643.33 -7.76354e+06 -2.8838e+06 -502268 0.821012 0.505267 -0.26579 -0.503747 0.860212 0.0792149 0.26866 0.0688545 0.960771 -6.00115e+06 -1.98021e+06 1.67956e+06 -4.11828e+06 812871 -1.03018e+06
1777.72 2724.21 668.877 -7.54398e+06 -3.81073e+06 14881 -0.670754 0.73905 0.0624021 0.741664 0.668912 0.0499199 -0.0048482 0.0797653 -0.996802 -5.49027e+06 1.84917e+06 174748 -5.82547e+06 -476346 -24086.8
1827.54 2724.35 492.941 -3.16874e+06 -1.84777e+06 191914 0.708356 -0.705707 -0.0144889 0.655582 0.665374 -0.357056 0.261617 0.243424 0.933971 -2.37098e+06 790235 511939 -2.38478e+06 450217 -68828.1
1877.55 2724.76 568.824 -9.64255e+06 -2.90053e+06 -87105.4 -0.531149 0.826221 -0.187723 0.846887 0.524445 -0.0879761 0.0257627 -0.205708 -0.978274 -4.80071e+06 2.9438e+06 -743146 -7.38386e+06 1.61186e+06 -445613
1927.41 2724.4 493.347 -8.04905e+06 -6.70687e+06 -730759 -0.280858 0.95907 0.036113 0.959499 0.281445 -0.0122414 -0.0219041 0.0312123 -0.999273 -6.80987e+06 357447 144419 -7.9356e+06 -232878 -741199
1977.49 2724.31 518.762 -1.05306e+07 -7.15781e+06 -573064 0.138676 0.930668 0.338564 0.974915 -0.188389 0.118531 0.174095 0.313634 -0.933448 -7.02309e+06 -75755.8 -1.22843e+06 -9.43142e+06 -2.99049e+06 -1.80697e+06
2027.72 2723.52 631.158 -2.5552e+07 -1.05422e+07 23966.5 0.712622 0.129136 0.68956 -0.681378 -0.106596 0.724128 0.167016 -0.985881 0.0120277 -1.78699e+07 -3.12108e+06 -7.35457e+06 -522604 -1.46188e+06 -1.76777e+07
2077.99 2722.49 580.301 -1.00885e+07 -5.80098e+06 -955610 0.731646 -0.240243 0.637948 -0.680832 -0.210746 0.701465 -0.0340772 -0.947559 -0.317757 -8.09049e+06 910090 -1.94874e+06 -1.69794e+06 2.11603e+06 -7.05667e+06
2127.77 2721.15 431.296 -4.69542e+07 -2.82173e+07 -354216 0.913911 0.390875 0.10947 -0.192265 0.179325 0.96482 0.357493 -0.902806 0.239039 -4.03061e+07 -1.5686e+07 506470 -8.36993e+06 -6.81474e+06 -2.68497e+07
2177.33 2720.69 380.864 -3.12247e+07 -2.37608e+07 -1.15105e+07 0.712667 0.693716 0.10423 -0.0626286 -0.0850687 0.994405 0.698702 -0.715207 -0.0171792 -2.15712e+07 -9.81173e+06 -701468 -2.10864e+07 -389169 -2.38382e+07
2226.67 2720.02 280.167 -7.2007e+06 -2.69088e+06 -178992 0.697194 0.615931 0.36681 -0.536288 0.108564 0.837024 0.475727 -0.780284 0.406007 -4.31453e+06 -2.86904e+06 -668166 -2.87243e+06 -1.81467e+06 -2.88361e+06
2278.85 2717.64 229.67 -2.4327e+07 -1.32585e+07 -2.20319e+06 -0.12589 0.368513 0.921059 0.717844 0.674669 -0.171818 -0.684727 0.639547 -0.349469 -8.2506e+06 -4.32778e+06 3.92885e+06 -1.02398e+07 -6.22777e+06 -2.12982e+07
2329.35 2718.99 130.784 -9.47182e+07 -5.99242e+07 314823 0.803301 0.566851 -0.182723 0.0195918 0.281485 0.959365 0.595251 -0.774239 0.215012 -6.10324e+07 -4.36056e+07 1.28169e+07 -3.49941e+07 -6.42419e+06 -5.83011e+07
2378.34 2717.64 30.6633 -7.95913e+07 -3.85193e+07 -641691 0.649571 0.678008 0.344039 -0.422152 -0.0547096 0.904873 0.632333 -0.733016 0.250685 -4.07042e+07 -3.56454e+07 -3.17447e+06 -3.70478e+07 -1.65407e+07 -4.10003e+07
2428.72 2718.49 -69.8427 -2.64579e+07 -1.10586e+07 -553525 0.599592 0.666252 0.443393 -0.514939 -0.102941 0.851024 0.61264 -0.738587 0.281356 -1.26519e+07 -1.09051e+07 -2.28323e+06 -1.21636e+07 -6.73215e+06 -1.32544e+07
2478.36 2721.49 -169.664 -2.91319e+08 -2.48637e+08 -1.99505e+08 0.789368 0.532279 0.305904 -0.464733 0.192494 0.864274 0.40115 -0.824394 0.399316 -2.67326e+08 -3.41816e+07 -2.43618e+06 -2.27338e+08 -2.31237e+07 -2.44797e+08
2528.09 2722.68 -199.626 -5.48765e+07 -3.92177e+07 -3.06624e+07 -0.319234 0.849629 0.419785 0.178199 -0.381244 0.907137 0.930771 0.364394 -0.029697 -3.34018e+07 7.14883e+06 1.86196e+06 -4.93854e+07 -5.67749e+06 -4.19696e+07
2578.5 2722.64 -159.816 -8.4527e+08 -8.23838e+08 -8.09906e+08 0.737538 -0.573948 -0.355838 0.673371 0.585193 0.451796 -0.0510737 -0.572828 0.818083 -8.3546e+08 9.47977e+06 5.04248e+06 -8.26327e+08 -1.09058e+07 -8.17228e+08
2628.39 2721.52 -70.4947 -4.99398e+08 -4.75134e+08 -4.63218e+08 -0.369191 0.754102 0.543165 0.368317 -0.417871 0.830497 0.853253 0.506669 -0.123474 -4.69766e+08 1.19068e+07 3.61049e+06 -4.85873e+08 -1.06843e+07 -4.82111e+08
2678.52 2721.43 -30.2758 -4.23678e+08 -4.00286e+08 -3.89523e+08 0.669471 -0.594666 -0.445175 0.559899 0.0101038 0.828499 -0.488183 -0.803909 0.339717 -4.08205e+08 1.35368e+07 5.18649e+06 -4.01602e+08 -9.13209e+06 -4.0368e+08
2728.36 2721.5 9.74614 -2.87211e+08 -2.67487e+08 -2.51475e+08 -0.632146 0.645484 0.428651 0.570976 0.0140727 0.820846 0.523811 0.763644 -0.377452 -2.70976e+08 1.44529e+07 2.17881e+06 -2.66368e+08 -1.00726e+07 -2.6883e+08
2777.72 2723.36 -0.407173 -3.70629e+08 -3.53023e+08 -3.44012e+08 -0.102785 0.439009 0.892584 0.831907 -0.453995 0.319091 0.545312 0.775345 -0.318551 -3.50529e+08 4.60421e+06 49980.6 -3.50999e+08 -9.12438e+06 -3.66135e+08
2827.85 2722.91 39.012 -3.12999e+08 -2.63945e+08 -2.39592e+08 -0.415045 0.509231 0.753937 0.650298 -0.413501 0.637282 0.636278 0.754785 -0.159531 -2.62536e+08 2.20631e+07 1.28779e+07 -2.62792e+08 -2.17655e+07 -2.91208e+08
2877.98 2722.25 78.5286 -3.15686e+08 -2.70343e+08 -2.33379e+08 -0.547217 0.437177 0.713743 0.709367 -0.210367 0.672714 0.444244 0.874427 -0.195002 -2.76626e+08 2.52061e+07 1.45077e+07 -2.50746e+08 -2.04513e+07 -2.92036e+08
2928.48 2721.61 117.894 -1.133e+08 -9.59904e+07 -7.80132e+07 -0.537234 0.421714 0.730436 0.651104 -0.343137 0.676994 0.536137 0.839294 -0.0902352 -9.58189e+07 1.2011e+07 5.92281e+06 -8.64054e+07 -6.69343e+06 -1.05079e+08
2979.19 2721.45 157.228 -2.82058e+08 -2.65777e+08 -2.52154e+08 -0.491379 0.0836751 0.866917 0.853226 -0.153517 0.498436 0.174793 0.984597 0.00404127 -2.69292e+08 3.01402e+06 6.94506e+06 -2.52684e+08 -1.1268e+06 -2.78013e+08
3030.03 2721.61 197.706 -1.15296e+08 -9.60639e+07 -9.05168e+07 -0.597433 0.0380383 0.801016 0.800634 -0.0282143 0.598489 0.0453656 0.998878 -0.0135986 -1.02917e+08 688415 9.19996e+06 -9.0557e+07 -661325 -1.08402e+08
3080.29 2722.26 238.989 -4.45068e+08 -4.27359e+08 -4.19384e+08 0.833556 -0.0815166 -0.546388 0.543475 -0.0564171 0.837528 -0.0990981 -0.995074 -0.00272464 -4.39585e+08 1.98963e+06 8.06758e+06 -4.1958e+08 -767129 -4.32645e+08
3129.11 2723 279.458 -3.69279e+08 -3.47912e+08 -3.34999e+08 0.890343 -0.21552 -0.401048 0.390948 -0.0895546 0.916046 -0.233342 -0.972384 0.00452274 -3.64147e+08 7.03002e+06 7.61586e+06 -3.36695e+08 -1.90361e+06 -3.51349e+08
3178.54 2723.26 319.524 -3.05416e+08 -2.84845e+08 -2.74593e+08 0.706185 -0.266424 -0.655988 0.465858 0.872542 0.147131 0.533178 -0.409499 0.740292 -2.92189e+08 1.63192e+06 1.35757e+07 -2.84586e+08 -6.70292e+06 -2.88079e+08
3228.43 2723.6 359.903 -4.62705e+08 -4.47816e+08 -4.32811e+08 0.883493 -0.302274 -0.357869 0.349144 0.934233 0.0728516 0.312312 -0.189312 0.930925 -4.57974e+08 3.08924e+06 9.0703e+06 -4.48638e+08 -4.2551e+06 -4.36719e+08
3278.19 2724 400.687 -6.19754e+07 -4.56979e+07 -4.00397e+07 0.822314 -0.0261851 -0.568431 0.0359842 0.999334 0.00602116 0.567895 -0.0254058 0.822709 -5.488e+07 268857 1.02521e+07 -4.57054e+07 -360546 -4.71277e+07
3327.85 2723.85 440.844 -1.52916e+07 -7.73678e+06 -710610 0.0251218 0.0929108 0.995357 0.977433 0.206622 -0.0439564 -0.209747 0.973999 -0.0856234 -7.43244e+06 -1.45303e+06 -62726.5 -1.13645e+06 -1.28463e+06 -1.51702e+07
3377.87 2723.96 381.686 -1.2393e+07 -6.59842e+06 -155045 -0.296082 0.926734 0.231298 0.938257 0.327543 -0.111305 -0.17891 0.184062 -0.966495 -6.90016e+06 1.37778e+06 1.51099e+06 -1.13567e+07 -2.38832e+06 -889588
3427.49 2724.19 370.963 -1.54842e+07 -1.10454e+07 -106524 0.92928 0.0540598 0.365398 -0.0798599 0.99524 0.055856 -0.36064 -0.0810865 0.929174 -1.34558e+07 96895.9 -5.17281e+06 -1.09865e+07 -911854 -2.19382e+06
3477.61 2724.25 411.106 -5.24466e+06 -231581 76827.1 0.0750297 0.938866 0.336008 0.892535 -0.213495 0.397242 0.444693 0.270094 -0.853989 -198814 -316093 -243505 -4.62796e+06 -1.6526e+06 -572643
3527.74 2724.35 400.781 -3.17351e+06 -1.22711e+06 47392.8 0.975052 0.197037 -0.102228 -0.221718 0.842195 -0.491476 -0.0107427 0.50188 0.86487 -3.07746e+06 -380818 182172 -981646 592416 -294121
3577.78 2724.31 542.24 19248.9 19248.9 19248.9 1 0 0 0 1 0 0 0 1 19248.9 0 0 19248.9 0 19248.9
3627.85 2724.28 380.331 -748018 -503071 -17815 0.912685 0.333312 -0.236452 -0.266551 0.924112 0.273801 0.309769 -0.186867 0.932268 -660547 -102605 192997 -513339 -65231.8 -95018.2
3677.85 2724.28 420.436 -5.11727e+06 -4.51175e+06 -49014.3 0.993258 -0.0897005 0.0734307 0.0625962 0.948168 0.311545 -0.0975703 -0.304848 0.94739 -5.06665e+06 186690 -456687 -4.10189e+06 -1.28489e+06 -509495
3727.83 2724.22 510.563 -1.96996e+06 -1.16385e+06 111132 0.827956 -0.0642153 0.557104 0.00936262 0.994867 0.10076 -0.560715 -0.0782089 0.824307 -1.31559e+06 98770.4 -961122 -1.15937e+06 -53357.5 -547710
3778.02 2725.31 859.795 -8.19677e+06 -1.17553e+06 317369 -0.0711791 -0.220651 0.972752 0.985842 -0.163997 0.0349372 0.15182 0.961467 0.2292 -1.1767e+06 107645 538097 -137309 1.83602e+06 -7.74093e+06
3827.9 2724.49 670.357 -6.34555e+06 -1.29202e+06 -221927 0.802781 0.503759 -0.319012 -0.596172 0.687985 -0.41383 0.0110051 0.522401 0.852629 -4.54867e+06 -2.03754e+06 1.30423e+06 -2.28244e+06 1.28876e+06 -1.02838e+06
3877.94 2724.39 730.375 -4.56011e+06 -434527 9209.91 0.316939 0.945175 -0.0786948 0.908127 -0.278485 0.312651 0.273595 -0.170556 -0.946603 -815729 -1.25658e+06 -12023.3 -4.10724e+06 378504 -62463
3927.76 2724.49 790.429 -3.50681e+06 -1.35943e+06 -1.10007e+06 0.610323 0.695685 -0.378852 0.788546 -0.579145 0.206849 -0.0755091 -0.424987 -0.902045 -2.15784e+06 -903435 514186 -2.35187e+06 665394 -1.4566e+06
3978.01 2724.33 750.485 -6.08001e+06 -780392 69166.3 0.748982 0.653886 -0.107047 -0.614107 0.745721 0.258406 0.248795 -0.127803 0.960087 -3.70075e+06 -2.62249e+06 627833 -3.03245e+06 266712 -58025.4
4028.1 2724.36 760.528 100592 132619 140496 -0.156101 0.980661 0.118051 -0.468196 -0.178699 0.865366 0.869727 0.0798136 0.487037 137797 5449.57 3927.01 101869 -3401.47 134041
4078.27 2724.29 670.241 -3.30539e+06 -970615 1700.82 -0.394619 -0.488469 0.778251 -0.3857 0.856814 0.342207 -0.833974 -0.16513 -0.526517 -657937 -316147 1.14398e+06 -1.50118e+06 972104 -2.11518e+06
4128.4 2724.39 680.187 -4.04826e+06 -1.69933e+06 -1.36279e+06 0.844423 -0.193686 0.499435 -0.508932 0.000841925 0.860806 -0.167147 -0.981063 -0.097862 -3.36483e+06 439361 -985121 -1.46353e+06 259531 -2.28201e+06
4178.43 2724.29 540.629 -2.036e+07 -1.849e+07 -7.90916e+06 0.932529 -0.0395225 -0.358926 -0.0214498 0.986174 -0.16432 0.360458 0.160932 0.918788 -1.87414e+07 682706 4.13011e+06 -1.82189e+07 1.53798e+06 -9.79887e+06
4228.42 2724.26 500.723 -1.34778e+06 -672508 59899.7 0.948809 0.305798 -0.0790477 -0.308844 0.950658 -0.029403 0.0661559 0.0523112 0.996437 -1.27721e+06 -193392 98926.7 -733650 54499.7 50470.6
4278.5 2724.23 460.686 -4.28655e+06 -930803 120310 0.977423 0.175413 -0.117787 -0.07537 0.81025 0.581218 0.19739 -0.559218 0.805178 -4.09578e+06 -691377 553397 -705349 -403951 -295910
4328.51 2724.17 470.699 -6.16134e+06 -914803 8376.66 0.239212 0.213409 0.947225 0.698456 0.639852 -0.320546 -0.674491 0.738272 0.0040033 -795032 -727540 -1.19129e+06 -650572 -1.05784e+06 -5.62216e+06
4378.62 2724.01 430.682 -4.95814e+06 -3.22677e+06 -361473 0.722974 0.243927 0.646382 -0.590615 -0.267198 0.761432 0.358446 -0.932258 -0.0491103 -3.7636e+06 -1.26281e+06 -859537 -839544 -141801 -3.94324e+06
4429.26 2723.81 390.011 -4.01206e+06 -282571 312683 0.0497703 -0.657178 0.752091 0.486955 0.673424 0.556214 -0.872008 0.338551 0.353533 160820 -53746.6 -323108 -1.82505e+06 1.91457e+06 -2.31772e+06
4478.61 2724.01 251.169 -1.28728e+07 -1.10636e+07 -500633 0.942129 0.19523 -0.272542 -0.0522585 0.88853 0.455833 0.331154 -0.41521 0.847312 -1.15111e+07 -1.78516e+06 3.42842e+06 -9.31152e+06 -3.61993e+06 -3.61444e+06
4528.75 2724.21 210.797 -9.36597e+06 -7.46946e+06 -3.53939e+06 0.0963595 0.942266 0.320701 0.380291 -0.332609 0.862989 0.919834 0.0388025 -0.390385 -4.16186e+06 -31925.3 -1.46985e+06 -9.14739e+06 -632633 -7.06557e+06
4578.69 2724.32 120.882 -2.458e+07 -2.37497e+07 -1.27511e+07 -0.0822322 0.995694 -0.0427917 0.858712 0.0489962 -0.510111 -0.505817 -0.0786933 -0.859044 -2.09413e+07 505779 4.77616e+06 -2.45048e+07 778892 -1.56347e+07
4628.38 2724.36 131.186 -3.59772e+07 -2.52892e+07 -1.6575e+07 -0.119198 0.962462 -0.243844 0.636373 0.262575 0.725316 0.762116 -0.0687197 -0.643783 -2.03797e+07 769768 -4.58621e+06 -3.51487e+07 2.89389e+06 -2.2313e+07
4678.68 2724.29 91.0192 -7.15331e+06 -4.65472e+06 -339723 0.617216 0.776481 -0.126976 0.720206 -0.622549 -0.306163 -0.316779 0.0975199 -0.943473 -5.17356e+06 -1.33076e+06 1.48545e+06 -6.12014e+06 -150665 -854048
4728.51 2724.28 50.9477 -8.67986e+06 -3.80946e+06 -2.92496e+06 0.951695 -0.299259 0.0687137 -0.0517851 0.0641459 0.996596 -0.302648 -0.952013 0.0455501 -8.13967e+06 1.64195e+06 -330690 -3.44398e+06 61794.8 -3.83062e+06
4778.31 2724.34 10.7418 -1.62539e+07 -8.78235e+06 -7.19882e+06 0.973545 -0.137464 0.182519 0.218901 0.790121 -0.57253 -0.0655098 0.597337 0.79931 -1.5857e+07 937927 -1.41054e+06 -8.35851e+06 943528 -8.01954e+06
4828.06 2724.33 20.8016 -5.56584e+07 -4.86355e+07 -4.47049e+07 -0.40802 0.00062306 0.912973 0.912239 -0.0398253 0.407719 0.0366134 0.999206 0.0156811 -4.97994e+07 145583 2.61836e+06 -4.47112e+07 57591.9 -5.44882e+07
4878 2724.34 30.8181 -5.70985e+07 -4.80334e+07 -4.72406e+07 0.26673 -0.108216 0.957677 0.691497 0.713651 -0.111953 -0.671332 0.692092 0.265183 -4.8321e+07 -106709 -2.45674e+06 -4.77598e+07 1.08497e+06 -5.62916e+07
4927.95 2724.37 40.8593 -1.75756e+07 -1.18231e+07 -1.08726e+07 0.30816 -0.43742 0.844808 0.567472 0.797258 0.205804 -0.763553 0.415984 0.493906 -1.18152e+07 473515 -1.85603e+06 -1.27593e+07 2.32105e+06 -1.56968e+07
77.7417 2774.32 -30.6424 -5.12673e+07 -4.77901e+07 -4.11394e+07 -0.440255 -0.242891 0.864395 0.834296 0.245153 0.493812 -0.331851 0.938565 0.094713 -4.77317e+07 -2.4433e+06 1.11421e+06 -4.21366e+07 1.32126e+06 -5.03285e+07
127.627 2774.34 -5.56053 -1.91022e+07 -1.30292e+07 -1.07722e+07 0.242755 -0.166791 0.955642 -0.247693 0.941799 0.227295 -0.937933 -0.291882 0.187313 -1.14016e+07 863773 -1.80537e+06 -1.30059e+07 844592 -1.84962e+07
177.64 2774.35 -30.3918 -6.70872e+07 -5.69049e+07 -4.71037e+07 0.0287355 0.0689232 0.997208 0.111478 0.991176 -0.0717186 -0.993351 0.113227 0.0207985 -4.7242e+07 -1.12256e+06 -494273 -5.68276e+07 -676756 -6.70262e+07
227.576 2774.35 -5.39805 -8.27789e+07 -6.8025e+07 -6.40272e+07 0.505363 0.255541 0.824201 0.163824 0.90936 -0.382395 -0.847213 0.328272 0.417693 -6.89235e+07 -3.01719e+06 -7.56003e+06 -6.85576e+07 -2.55927e+06 -7.73499e+07
277.448 2774.32 -30.5703 -5.39428e+07 -5.13666e+07 -4.46783e+07 0.987811 0.129954 0.0856805 -0.103229 0.13494 0.985462 0.116503 -0.982295 0.14671 -5.37896e+07 -1.09612e+06 -103723 -4.49566e+07 -992555 -5.12416e+07
327.813 2774.16 -5.10463 -4.28649e+06 -3.94169e+06 148036 -0.567316 -0.386502 0.727164 0.0432634 0.867809 0.495011 -0.822363 0.312287 -0.475601 -1.28686e+06 -1.1259e+06 1.7418e+06 -3.59435e+06 -510514 -3.19893e+06
377.182 2774.13 -30.2056 -3.36509e+07 -2.49325e+07 -1.01087e+07 0.905403 0.046443 0.422006 -0.186292 0.936655 0.296603 -0.381498 -0.347161 0.856702 -2.99219e+07 1.59668e+06 -8.17605e+06 -2.31647e+07 -4.57967e+06 -1.56054e+07
426.694 2774.27 44.0191 -4.6998e+07 -1.69141e+07 -40722.9 -0.039234 -0.0930188 0.994891 -0.295908 0.95208 0.0773468 -0.95441 -0.291362 -0.064879 -1.59046e+06 4.58233e+06 2.2191e+06 -1.5742e+07 3.10304e+06 -4.66204e+07
477.2 2774.29 20.178 -1.50446e+07 -3.70066e+06 -337756 0.999345 0.0228485 0.0280764 -0.0287094 0.972697 0.230297 -0.0220478 -0.230952 0.972715 -1.50281e+07 -241898 -390409 -3.52721e+06 -762756 -527707
526.6 2773.85 94.5205 -1.24091e+07 -1.02468e+07 -1.48499e+06 0.0493239 0.17718 0.982942 0.987937 -0.153292 -0.0219429 0.14679 0.972167 -0.182604 -1.00633e+07 1.23145e+06 -339690 -2.03382e+06 -1.93199e+06 -1.20438e+07
576.574 2774.07 119.26 -2.00701e+06 -1.03863e+06 97330.3 -0.164202 0.590212 0.790372 0.731892 -0.464293 0.498764 0.661341 0.660365 -0.355734 -567901 589952 -141570 -880594 -718590 -1.49981e+06
626.876 2774.24 144.243 -4.45331e+06 -4.19158e+06 -191689 -0.368455 0.928546 0.0452 0.799581 0.291727 0.524943 0.474248 0.229559 -0.849936 -3.32749e+06 525005 -1.60792e+06 -4.20646e+06 -791405 -1.30263e+06
676.8 2774.26 219.133 -4.8667e+07 -4.06148e+07 -2.80729e+07 -0.0523791 0.998515 0.0149774 0.220418 -0.00306821 0.975401 0.973998 0.0543919 -0.21993 -2.87387e+07 1.08558e+06 -2.6803e+06 -4.8606e+07 -270454 -4.00099e+07
726.899 2774.27 294.101 -5.96769e+06 -2.17501e+06 -2.04825e+06 0.768477 -0.624404 0.139869 0.593555 0.777261 0.208703 -0.239029 -0.0773636 0.967926 -4.40756e+06 1.82222e+06 -436986 -3.65294e+06 321740 -2.13045e+06
776.934 2774.32 369.048 -3.92904e+06 -862333 -91269 0.86728 -0.166633 0.469105 -0.490093 -0.451186 0.745815 0.087376 -0.876735 -0.472971 -3.16314e+06 384126 -1.27954e+06 -354796 559457 -1.3647e+06
826.994 2774.32 443.962 -4.44535e+06 -1.03431e+06 -430184 0.538307 0.815469 0.212689 -0.361272 -0.00471664 0.932448 0.761386 -0.578782 0.292067 -1.67253e+06 -1.76358e+06 -256195 -3.10024e+06 -693739 -1.13708e+06
877.035 2774.3 468.934 -1.77597e+06 -335544 226581 0.911309 -0.112039 -0.396186 0.184146 0.971567 0.14882 0.368247 -0.208577 0.90603 -1.45556e+06 103894 707610 -329170 -170167 -100194
927.05 2774.3 493.934 -4.72991e+06 -1.30352e+06 -195100 0.901822 0.0168972 -0.431777 0.171672 0.90298 0.393898 0.396542 -0.42935 0.811427 -3.91585e+06 -240927 1.69084e+06 -1.10017e+06 -361160 -1.21251e+06
977.071 2774.29 518.921 -3.41314e+06 -288356 -164500 0.852784 0.0481917 -0.520035 -0.274115 0.888859 -0.367139 0.444545 0.45564 0.771215 -2.53635e+06 -103332 1.42823e+06 -269899 121834 -1.05975e+06
1027.22 2774.31 544.005 -4.03037e+06 -2.89184e+06 213140 -0.572953 0.663856 0.480645 0.282075 0.710343 -0.644861 -0.769518 -0.233897 -0.594251 -1.42695e+06 991909 1.7334e+06 -3.22373e+06 68292 -2.05839e+06
1077.08 2774.3 518.925 -7.29571e+06 -7.02357e+06 -3.88075e+06 -0.398276 0.865476 -0.303856 0.914965 0.398295 -0.064811 0.0649322 -0.30383 -0.950511 -7.05348e+06 31802.5 -226904 -6.93729e+06 979193 -4.20925e+06
1127.12 2774.28 543.943 -2.06024e+06 -959241 -75060 0.0906745 0.987508 -0.128861 0.978047 -0.0639244 0.198337 0.187622 -0.144017 -0.971626 -937169 -122477 -148321 -2.01457e+06 263828 -142806
1177.17 2774.28 568.939 -5.87702e+06 -4.91268e+06 -226287 -0.26553 0.953325 -0.143751 0.942493 0.288069 0.16948 0.20298 -0.0904826 -0.974993 -4.78759e+06 158039 -964264 -5.75073e+06 545588 -477665
1227.16 2774.31 593.851 -433114 -303393 139440 -0.21802 0.947688 -0.233143 0.820129 0.307398 0.482592 0.529014 -0.0859931 -0.844245 -185630 6656.88 -204371 -416622 60810.6 5184.43
1277.24 2774.28 668.819 -891365 5909.5 136557 0.339045 0.623599 0.704396 0.058638 0.73328 -0.677394 -0.938941 0.270971 0.212048 17947.1 -222949 -240301 -333425 -386630 -433419
1327.29 2774.17 693.774 -5.5033e+06 -5.04167e+06 -170437 0.695363 0.161083 0.700373 0.717456 -0.211959 -0.663575 0.0415594 0.963912 -0.262958 -5.25647e+06 143431 -278057 -527659 -1.28678e+06 -4.93128e+06
1377.28 2774.21 718.705 -1.73244e+06 -1.03918e+06 39693.6 0.867921 -0.448465 -0.213523 0.250326 0.0236363 0.967873 -0.429011 -0.893488 0.132777 -1.36284e+06 683388 67020.6 -317322 -194376 -1.05176e+06
1427.3 2774.29 643.74 -2.6741e+06 -763478 -340962 0.721155 -0.613005 -0.322738 0.636513 0.770196 -0.040621 0.273472 -0.176133 0.945616 -1.72553e+06 824281 553949 -1.46834e+06 -448370 -584678
1477.42 2774.24 718.907 -5.78257e+06 -3.07885e+06 -289008 -0.128449 0.960137 -0.248269 0.959239 0.0567444 -0.276841 -0.251717 -0.273709 -0.92829 -2.94669e+06 525660 565669 -5.36231e+06 1.35334e+06 -841433
1527.31 2774.29 693.836 -2.39272e+06 -1.28319e+06 64361.6 0.990208 -0.129296 0.0526378 0.133537 0.987203 -0.0871665 -0.040694 0.0933421 0.994802 -2.36886e+06 136934 -112383 -1.28999e+06 132680 47315
1577.46 2774.32 718.853 -4.12718e+06 -2.22766e+06 -370527 -0.0909078 -0.367271 0.925661 -0.206255 0.916299 0.3433 -0.974266 -0.159714 -0.15905 -480577 225556 447620 -2.43651e+06 692951 -3.80828e+06
1627.54 2774.38 694.125 -8.38602e+06 -3.52143e+06 -1.01451e+06 0.259256 0.925139 -0.277318 0.901441 -0.334858 -0.274363 -0.346685 -0.178855 -0.920771 -3.54709e+06 -1.01131e+06 1.15e+06 -7.60474e+06 1.6609e+06 -1.77012e+06
1677.48 2774.45 668.905 -5.77532e+06 -3.70344e+06 -1.37515e+06 0.710436 -0.393872 -0.58322 0.703682 0.385091 0.597106 -0.0105905 -0.834607 0.550744 -4.7489e+06 600332 844880 -2.40305e+06 -1.54615e+06 -3.70197e+06
1727.47 2774.12 694.149 -1.17271e+07 -6.38788e+06 -994269 -0.0639724 0.332479 0.940939 0.898349 0.429797 -0.090791 -0.434599 0.839483 -0.326177 -5.391e+06 -1.85424e+06 1.08596e+06 -3.17703e+06 -3.1472e+06 -1.05412e+07
1777.69 2774 669.462 -2.90744e+06 -1.152e+06 113586 0.673771 0.738582 0.0230268 0.684026 -0.611608 -0.397548 -0.279539 0.283607 -0.917292 -1.85001e+06 -973900 297285 -2.0078e+06 -359098 -88035.1
1827.86 2773.2 644.657 -9.38412e+06 -2.49811e+06 -62449.4 0.617661 0.663777 0.421776 -0.65912 0.144354 0.738053 0.429018 -0.733868 0.526671 -4.67686e+06 -3.59004e+06 -1.24357e+06 -4.22033e+06 -2.86924e+06 -3.04749e+06
1877.54 2774.32 469.08 -6.78212e+06 -5.92449e+06 -1.60079e+06 0.962017 -0.193752 -0.192312 0.200418 0.979586 0.0156419 0.185355 -0.0535904 0.981209 -6.56965e+06 116906 945028 -5.94427e+06 -259311 -1.79347e+06
1927.54 2774.29 545.057 -4.44324e+06 -979605 -108248 0.96693 -0.0166313 -0.2545 0.254219 0.142952 0.956524 0.0204729 -0.98959 0.142452 -4.21757e+06 38046 854883 -127253 -137495 -1.18626e+06
1977.65 2774.46 570.689 27505.6 27505.6 27505.6 1 0 0 0 1 0 0 0 1 27505.6 0 0 27505.6 0 27505.6
2027.47 2774.68 532.704 -7.3187e+06 -2.65883e+06 -444621 0.922911 -0.208999 -0.323349 0.0612988 0.90889 -0.412506 0.380102 0.360885 0.851636 -6.30804e+06 1.20256e+06 2.10737e+06 -2.574e+06 365610 -1.54011e+06
2077.84 2775.06 582.25 -2.2522e+07 -1.36406e+07 -4.07008e+06 -0.546041 -0.119191 0.829236 0.527864 0.719673 0.451033 -0.650538 0.684006 -0.330054 -1.22385e+07 -4.83664e+06 6.0764e+06 -9.28906e+06 -1.28282e+06 -1.87052e+07
